"","table_name_filled","column","ref_table","ref_column"
"425","group_profile","groups_id","groups","groups_id"
"426","group_profile","agency_id","agency","agency_id"
"427","group_profile","group_profile_type_id","group_profile_type","group_profile_type_id"
"428","group_profile","applicant_type_id","applicant_type","applicant_type_id"
"429","group_profile","family_structure_id","family_structure","family_structure_id"
"430","group_profile","time_periods_id","time_periods","time_periods_id"
"431","group_profile","case_type_id","case_type","case_type_id"
"432","group_profile","external_responsibility","group_profile","group_profile_id"
"433","group_profile","managing_office_id","group_profile","group_profile_id"
"434","group_profile","market_info_id","market_info","market_info_id"
"435","group_profile","regions_id","regions","regions_id"
"436","group_profile","payor_vendor_id","payor_vendor","payor_vendor_id"
"437","group_profile","intake_staff_id","staff","staff_id"
"438","group_profile","intake_worker_role_id","worker_role","worker_role_id"
"439","group_profile","provider_organization_id","organization","organization_id"
"440","group_profile","security_scheme_id","security_scheme","security_scheme_id"
"441","group_profile","supplier_type_id","supplier_type","supplier_type_id"
"442","group_profile","hl7_sender_responsible_org","group_profile","group_profile_id"
"443","group_profile","hl7_receiver_responsible_org","group_profile","group_profile_id"
"444","group_profile","program_providing_service","program_info","program_info_id"
"445","group_profile","workgroup","workgroups","workgroups_id"
"446","group_profile","service_facility","group_profile","group_profile_id"
"447","group_profile","referral_reason","referral_reason","referral_reason_id"
"448","group_profile","time_zones_id","time_zones","time_zones_id"
"449","group_profile","dispense_labels_id","dispense_labels","dispense_labels_id"
"450","group_profile","school_elementary","group_profile","group_profile_id"
"451","group_profile","school_middle","group_profile","group_profile_id"
"452","group_profile","school_high","group_profile","group_profile_id"
"453","group_profile","hl7_accept_acknowledgement_id","stcodes_all_codes","stcodes_all_codes_id"
"454","group_profile","dispense_form_header_id","form_header","form_header_id"
"455","group_profile","disp_lobby_id_source_id","disp_lobby_id_source","disp_lobby_id_source_id"
"456","group_profile","hl7_application_acknowledgement","stcodes_all_codes","stcodes_all_codes_id"
"457","group_profile_clinic_schedule","group_profile_id","group_profile","group_profile_id"
"458","group_profile_clinic_schedule","clinic_info_id","clinic_info","clinic_info_id"
"459","group_profile_clinic_schedule_time_slot","group_profile_clinic_schedule_id","group_profile_clinic_schedule","group_profile_clinic_schedule_id"
"460","group_profile_clinic_schedule_time_slot","dow_id","dow","dow_id"
"461","group_profile_pref","facil_pref_id","facil_pref","facil_pref_id"
"462","group_profile_pref","group_profile_id","group_profile","group_profile_id"
"463","group_profile_pref","impairment_level_id","impairment_level","impairment_level_id"
"464","group_profile_program_schedule","group_profile_id","group_profile","group_profile_id"
"465","group_profile_program_schedule","program_info_id","program_info","program_info_id"
"466","group_profile_program_schedule","copied_from","group_profile_program_schedule","group_profile_program_schedule_id"
"467","group_profile_program_schedule_time_slot","group_profile_program_schedule_id","group_profile_program_schedule","group_profile_program_schedule_id"
"468","group_profile_program_schedule_time_slot","dow_id","dow","dow_id"
"469","group_profile_program_unplanned_location_closure","group_profile_id","group_profile","group_profile_id"
"470","group_profile_program_unplanned_location_closure","program_info_id","program_info","program_info_id"
"471","group_profile_program_unplanned_location_closure","write_off_reason_id","write_off_reason","write_off_reason_id"
"472","group_profile_program_unplanned_location_closure","facil_spec_id","facil_spec","facil_spec_id"
"473","group_profile_program_unplanned_location_closure","group_profile_id","group_profile","group_profile_id"
"474","group_service_link","group_profile_id","group_profile","group_profile_id"
"475","group_service_link","problem_category_id","problem_category","problem_category_id"
"476","groups","agency_id","agency","agency_id"
"477","groups_address_link","groups_id","groups","groups_id"
"478","hie_ccd_section","ccd_sections_id","ccd_sections","ccd_sections_id"
"479","hie_ccd_section","agency_id","agency","agency_id"
"480","hie_ccd_section","time_frame","cqn_hie_time_frame","cqn_hie_time_frame_id"
"481","hie_configuration","group_profile_id","group_profile","group_profile_id"
"482","hie_configuration","agency_id","agency","agency_id"
"483","hie_staff","staff_id","staff","staff_id"
"484","hie_staff","agency_id","agency","agency_id"
"485","immunization_client","people_id","people","people_id"
"486","immunization_client","staff_id","staff","staff_id"
"487","immunization_client","facility_id","group_profile","group_profile_id"
"488","immunization_observation","immunization_history_id","immunization_history","immunization_history_id"
"489","immunization_observation","vaccine_type","cdc_defined_NIP003_observation_identifiers","cdc_defined_NIP003_observation_identifiers_id"
"490","immunization_observation","vaccine_type_value","stcodes_all_codes","stcodes_all_codes_id"
"491","immunization_observation","date_vaccine_information_statement_published","cdc_defined_NIP003_observation_identifiers","cdc_defined_NIP003_observation_identifiers_id"
"492","immunization_observation","date_vaccine_information_statement_presented","cdc_defined_NIP003_observation_identifiers","cdc_defined_NIP003_observation_identifiers_id"
"493","immunization_observation","vaccine_id","vaccine","vaccine_id"
"494","immunization_observation","immunization_vis_id","immunization_vis","immunization_vis_id"
"495","immunization_observation","immunization_schedule","stcodes_all_codes","stcodes_all_codes_id"
"496","immunization_observation","refusal_reason","cdc_defined_NIP002_substance_refusal_reason","cdc_defined_NIP002_substance_refusal_reason_id"
"497","immunization_query_header","people_id","people","people_id"
"498","immunization_query_header","immunization_reg_batch_id","immunization_reg_batch","immunization_reg_batch_id"
"499","immunization_query_row","immunization_query_header_id","immunization_query_header","immunization_query_header_id"
"500","implantable_device","people_id","people","people_id"
"501","implantable_device","device_status_id","device_status","device_status_id"
"502","implantable_device_storage","implantable_device_id","implantable_device","implantable_device_id"
"503","incident_actions_data","incident_header_id","incident_header","incident_header_id"
"504","incident_actions_data","action_people_id","people","people_id"
"505","incident_actions_data","incident_actions_info_id","incident_actions_info","incident_actions_info_id"
"506","incident_actions_data","event_participants_id","event_participants","event_participants_id"
"507","incident_body_part_injured","incident_physical_findings_id","incident_physical_findings","incident_physical_findings_id"
"508","incident_body_part_injured","incident_body_part_id","incident_body_part","incident_body_part_id"
"509","incident_body_part_injured","incident_header_id","incident_header","incident_header_id"
"510","incident_body_part_injured","event_participants_id","event_participants","event_participants_id"
"511","incident_body_part_injured","incident_consumer_protection","incident_consumer_protections","incident_consumer_protections_id"
"512","incident_contributing_data","incident_contributing_info_id","incident_contributing_info","incident_contributing_info_id"
"513","incident_contributing_data","incident_header_id","incident_header","incident_header_id"
"514","incident_corrective_measures_data","incident_corrective_measures_id","incident_corrective_measures","incident_corrective_measures_id"
"515","incident_corrective_measures_data","incident_header_id","incident_header","incident_header_id"
"516","incident_intervention_data","incident_header_id","incident_header","incident_header_id"
"517","incident_intervention_data","incident_intevention_id","incident_intervention","incident_intervention_id"
"518","incident_intervention_data","by_people_id","people","people_id"
"519","incident_nature_data","incident_header_id","incident_header","incident_header_id"
"520","incident_nature_data","incident_nature_info_id","incident_nature_info","incident_nature_info_id"
"521","incident_notify_data","incident_header_id","incident_header","incident_header_id"
"522","incident_notify_data","event_participants_id","event_participants","event_participants_id"
"523","incident_notify_data","incident_notify_info_id","incident_notify_info","incident_notify_info_id"
"524","incident_notify_data","people_notified_id","people","people_id"
"525","incident_notify_data","people_notifier","people","people_id"
"526","incident_notify_data","incident_notification_form","incident_notification_form","incident_notification_form_id"
"527","incident_notify_data","incident_agency_type","incident_agency_type","incident_agency_type_id"
"528","incident_observations_data","incident_observation_info_id","incident_observation_info","incident_observation_info_id"
"529","incident_observations_data","incident_header_id","incident_header","incident_header_id"
"530","incident_room_log_data","client_id","people","people_id"
"531","incident_room_log_data","incident_header_id","incident_header","incident_header_id"
"532","incident_room_log_data","people_id","people","people_id"
